chr	start	end	Cluster	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DE	WTrpkm
4	4782829	4784669	merged_4_4782829	73.651800800824	0.0417967725071424	0.395793349521525	0.105602513426945	0.915897730478458	0.95610823531102	ClusterNone	2.49
5	9167981	9168594	merged_5_9167981	419.772477999504	-0.247753044551996	0.28874626601752	-0.858030297565694	0.390875733803255	0.65034959753976	ClusterNone	46.7733333333333
1	10531796	10534133	merged_1_10531796	274.136191771187	0.130368745598912	0.267586510943901	0.487202232799558	0.626115023198996	0.800592904812082	ClusterNone	6.95666666666667
1	23305962	23306179	merged_1_23305962	413.185419101115	0.943397702218966	0.431263029673998	2.18752278147307	0.0287043819960187	0.170865706911413	ClusterNone	75.9333333333333
2	1944674	1945239	merged_2_1944674	24.703131819945	0.103485177367049	0.473960374793407	0.218341411794512	0.827163110770636	0.91058339045261	ClusterNone	2.67
3	14773470	14776806	merged_3_14773470	177.189219869807	0.381613722309731	0.342442341528854	1.11438825177399	0.265112661160077	0.553991276136835	ClusterNone	2.86666666666667
3	11094023	11094872	merged_3_11094023	253.906267717524	0.534528623620817	0.326891567585486	1.63518633279224	0.102009992341674	0.360850695606248	ClusterNone	15.1166666666667
4	6180185	6180508	merged_4_6180185	33.4212190030543	0.325697545978371	0.489844381639071	0.66490003394252	0.50611443403061	0.727935467328524	ClusterNone	5.71333333333333
2	5558358	5558439	merged_2_5558358	77.3165569000066	-0.00892998090289793	0.368002765685938	-0.0242660700830683	0.980640377308335	0.990132173950769	ClusterNone	61.9833333333333
3	524943	526444	merged_3_524943	740.264830556714	0.161853538100012	0.29643633165925	0.545997642036876	0.585067558056897	0.77594210100917	ClusterNone	27.7266666666667
5	10406652	10410356	merged_5_10406652	210.341817920732	0.341807705949611	0.297642716038112	1.14838256584732	0.250810667637108	0.541427901516355	ClusterNone	3.00333333333333
2	2582027	2584595	merged_2_2582027	151.26878108993	0.117907415889437	0.322282395717913	0.365851245541313	0.714476078311512	0.849767453765242	ClusterNone	3.55333333333333
1	14865739	14866904	merged_1_14865739	58.3594353596372	0.167675038806784	0.373251711363358	0.44922778302697	0.653267347356083	0.814930382684052	ClusterNone	2.79333333333333
2	13879397	13879731	merged_2_13879397	107.619915025024	0.888955944247304	0.327876400407548	2.71125321353516	0.0067029416848908	0.0578017004627083	ClusterNone	13.77
3	14622270	14622863	merged_3_14622270	26.7325555908356	0.182603929304161	0.503549404380622	0.362633592087688	0.716878613134302	0.850850872111092	ClusterNone	2.77666666666667
4	1979866	1986934	merged_4_1979866	1075.54267205682	0.298365184068757	0.299677173559474	0.995621990573612	0.319433845918575	0.599953070561459	ClusterNone	8.46666666666667
2	5054877	5055152	merged_2_5054877	30.4365321748342	-0.133517899942115	0.513978483653976	-0.259773325515321	0.795038627905404	0.893313468724496	ClusterNone	7.32666666666667
2	465763	466109	merged_2_465763	121.111845354957	-0.197782052573829	0.308523639976153	-0.64105963675625	0.521483937208989	0.736351363591068	ClusterNone	24.0666666666667
2	7632548	7633780	merged_2_7632548	206.913449298357	-0.889896584887435	1.20053033870981	-0.741252891487767	0.458540119135894	0.69629029900353	ClusterNone	13.62
