chr	start	end	Cluster	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DE	WTrpkm
1	8	1045	merged_1_8	66.0790635856528	-0.0622010113312901	0.673955443891324	-0.0922924681372854	0.926465672386178	1	ClusterNone	12.0733333333333
1	17806	18807	merged_1_17806	48.7072773442023	0.198389385758743	0.617905001802975	0.321067777700238	0.748159028292749	1	ClusterNone	8.59333333333333
1	44557	44996	merged_1_44557	270.957016721169	0.284774722052898	0.664845523483419	0.42833216438134	0.668409304772857	1	ClusterNone	95.68
1	55659	56713	merged_1_55659	61.6149150581766	0.224815354520286	0.639109878894608	0.351763228741077	0.725015837435718	1	ClusterNone	9.83333333333333
1	76658	77598	merged_1_76658	280.838549200109	-0.544866032833008	0.645218047136753	-0.844468060450151	0.398407903965386	1	ClusterNone	56.0033333333333
1	193358	193658	merged_1_193358	4.39068197488594	0.141863278713149	1.02136439436796	0.138895852934971	0.889532448082048	1	ClusterNone	1.36
1	213478	213890	merged_1_213478	7.97984697656248	0.0280727640243071	0.79424241934575	0.0353453345484012	0.97180437415442	1	ClusterNone	2.37333333333333
1	238166	239487	merged_1_238166	160.430335371621	0.35622934276714	0.464760402360394	0.766479547220345	0.443391017003812	1	ClusterNone	14.4433333333333
1	255752	256287	merged_1_255752	18.068718125861	0.424073810818627	0.646958551155803	0.655488377209037	0.512153367205779	1	ClusterNone	2.21666666666667
1	257691	258756	merged_1_257691	200.579213457223	0.219775421158945	0.556396134207873	0.394998109524672	0.692844283154502	1	ClusterNone	20.7166666666667
1	291782	292768	merged_1_291782	1054.74911209725	-2.32141995704611	0.462951933665878	-5.01438656636333	5.32029283306466e-07	1.28090845286384e-05	ClusterDown	151.173333333333
1	372379	372754	merged_1_372379	71.4348045954691	-0.305639174305265	0.823081261739622	-0.371335357166656	0.710387766316181	1	ClusterNone	34.3266666666667
1	423074	423366	merged_1_423074	17.2399364879191	0.412508430507574	0.674380038900484	0.611685409876799	0.540745916829716	1	ClusterNone	11.96
1	423467	424334	merged_1_423467	46.5046570683491	0.290790817657205	0.703614588477962	0.413281393562681	0.679400460390495	1	ClusterNone	9.05666666666667
1	431148	434116	merged_1_431148	382.466985912842	-0.145085206311923	0.515615721011081	-0.281382433466968	0.778417090120019	1	ClusterNone	16.8266666666667
1	446430	447514	merged_1_446430	14.9598773103624	-4.43232552500333	1.36615124733425	-3.24438859434638	0.00117703049898581	0.0154438086568065	ClusterNone	1.67
1	447775	448451	merged_1_447775	0.286269473891698	0	4.29522333967836	0	1	NA	ClusterNone	0
1	499388	499694	merged_1_499388	22.2754684691994	0.399488944612555	0.78569461273614	0.50845320578355	0.61113554780914	1	ClusterNone	12.6833333333333
1	499883	500258	merged_1_499883	17.8427626074035	-0.0574442974380924	0.775969442094253	-0.0740290716642872	0.94098725287831	1	ClusterNone	6.04
1	500346	500723	merged_1_500346	43.0472550694979	0.255421637723908	0.659127951225978	0.387514498890274	0.698375353248806	1	ClusterNone	13.52
1	512587	513213	merged_1_512587	116.427913946428	0.216667097327356	0.589649613090511	0.367450588480413	0.713282942485081	1	ClusterNone	32.81
1	540395	541104	merged_1_540395	72.3855612592111	-0.0982626277731204	0.614718374962316	-0.159849830061033	0.872999370013478	1	ClusterNone	21.2633333333333
1	549461	550924	merged_1_549461	44.9605782095211	0.106890471888147	0.765143549683565	0.139699892827108	0.888897111088083	1	ClusterNone	6.12333333333333
1	599472	599675	merged_1_599472	9.24740751268634	-0.132712499049309	0.811764385169286	-0.163486476462789	0.870135420120164	1	ClusterNone	7.62666666666667
1	612535	612826	merged_1_612535	19.8487138063109	-3.02734905230495	1.01110505975672	-2.99409939955532	0.0027525625448559	0.0316345231604453	ClusterNone	4.29
1	634072	634575	merged_1_634072	97.0891246140075	-0.00799818097071282	0.720662888966068	-0.0110983666471126	0.991144966387117	1	ClusterNone	41.56
1	639728	639795	merged_1_639728	8.31904983778118	0.595201946262374	0.761718034329039	0.781394058480785	0.434570764552593	1	ClusterNone	14.63
1	641139	641203	merged_1_641139	18.3226770509158	0.311426274886718	0.609497269944818	0.510955980024182	0.609381881060154	1	ClusterNone	45.7066666666667
1	670532	670980	merged_1_670532	1618.34133575623	-4.42809932655853	0.56253046582929	-7.87175023495052	3.49713808678032e-15	4.48475036503813e-13	ClusterDown	755.26
1	696465	696836	merged_1_696465	149.235621036609	0.0195681834913192	0.63909777316643	0.0306184504357886	0.975573827727895	1	ClusterNone	70.0766666666667
1	697291	697520	merged_1_697291	13.0787682831163	0.681591746487397	0.744911295562334	0.914997195703501	0.360193102315551	0.970481565037554	ClusterNone	3.81666666666667
1	758510	758860	merged_1_758510	9.778961145886	-0.371153163715738	0.69381986305334	-0.534941680802246	0.59269018516621	1	ClusterNone	5.54666666666667
1	758989	759243	merged_1_758989	19.7394084399024	0.160580127947611	0.707866566158674	0.226850843964871	0.820539726376807	1	ClusterNone	13.5666666666667
1	759787	760525	merged_1_759787	18.69403128693	0.0628121785203693	0.724986967864593	0.0866390449822552	0.930958429165346	1	ClusterNone	3.99333333333333
1	780988	781205	merged_1_780988	44.5321099309147	0.172976827528891	0.765621508489915	0.225929947906067	0.821255904908015	1	ClusterNone	31.46
1	781349	782265	merged_1_781349	43.7322730667525	0.329823450855072	0.664564006121797	0.496300503513313	0.619682411098159	1	ClusterNone	7.84333333333333
1	789347	789833	merged_1_789347	64.0424689401186	1.28959613877928	0.764435201969174	1.68699208965952	0.091604873008882	0.461511475496237	ClusterNone	10.5466666666667
1	792105	792552	merged_1_792105	105.560465687321	0.256036845448051	0.834790577547398	0.306707876603355	0.759065733907915	1	ClusterNone	41.6166666666667
1	822237	822419	merged_1_822237	34.7759713195058	0.0923019365008771	0.778189374369958	0.118611149857459	0.905583431407521	1	ClusterNone	37.0566666666667
1	888698	889310	merged_1_888698	38.5603794961346	0.103250524968288	0.627261975466205	0.164605107605237	0.869254810772622	1	ClusterNone	10.96
1	889394	889621	merged_1_889394	45.6971899994452	0.414843457619996	0.810442823114327	0.511872578531644	0.608740190699727	1	ClusterNone	27.3533333333333
1	944174	944457	merged_1_944174	62.0081804591224	0.395758778108684	0.73393171485008	0.539231062101636	0.589727429747704	1	ClusterNone	40.2766666666667
1	958520	959260	merged_1_958520	66.0143524611396	0.3621003515776	0.609763308677228	0.593837553727383	0.55262076889593	1	ClusterNone	16.87
1	1160187	1160586	merged_1_1160187	32.2953238270457	0.116113155768407	0.669009614664621	0.17355977137431	0.862211449891037	1	ClusterNone	16.1166666666667
1	1184631	1185219	merged_1_1184631	206.475166450976	-2.25467977514862	0.557928726748707	-4.04116093517468	5.31872406214061e-05	0.00098805228258331	ClusterDown	70.17
1	1194295	1195459	merged_1_1194295	149.095405501855	0.228840463498399	0.736996427474148	0.310504169311494	0.756177589412696	1	ClusterNone	24.1033333333333
1	1249740	1250962	merged_1_1249740	109.734727172224	0.189954600611924	0.719910008139548	0.263858813552016	0.791888713233989	1	ClusterNone	15.71
1	1275826	1276322	merged_1_1275826	16.0827056637121	-0.146670786653105	0.788613776397432	-0.185985574996078	0.852456073452571	1	ClusterNone	6.27
1	1276446	1276765	merged_1_1276446	7.83636861412392	0.460850373110375	0.734893824625322	0.627097898591452	0.530595064528994	1	ClusterNone	3.56333333333333
1	1286725	1287027	merged_1_1286725	10.9286170489394	0.664034257243856	0.86297283271507	0.769472956819142	0.441612592603176	1	ClusterNone	4.72666666666667
1	1289031	1289500	merged_1_1289031	33.4239468119792	0.20548454840716	0.69893419795087	0.293996987140704	0.76876020560726	1	ClusterNone	11.4466666666667
1	1430206	1431172	merged_1_1430206	247.535067163108	0.237351028477176	0.489287588402815	0.485095134442226	0.627608863294325	1	ClusterNone	41.6433333333333
1	1441406	1444641	merged_1_1441406	282.103433237371	0.18794957291045	0.452945475235476	0.414949664333747	0.678178751829124	1	ClusterNone	11.0666666666667
1	1445092	1446456	merged_1_1445092	103.415712164155	0.123151688357024	0.6819761807873	0.180580629978679	0.856696760949857	1	ClusterNone	12.5
1	1476325	1476784	merged_1_1476325	37.5270138596153	-0.165030266776537	0.638109963982009	-0.258623554076315	0.795925707872929	1	ClusterNone	14.4166666666667
1	1522765	1523024	merged_1_1522765	64.9117079591415	0.12056182548703	0.689918305171508	0.174747973177866	0.861277670550226	1	ClusterNone	51.2233333333333
1	1523179	1523227	merged_1_1523179	4.405555344291	0.654351664480951	0.907438251847445	0.72109773105637	0.470849386939827	1	ClusterNone	11.8733333333333
1	1523380	1523430	merged_1_1523380	4.34746204030123	-0.100958466728663	0.931803937800581	-0.108347327836974	0.913720181368855	1	ClusterNone	13.5533333333333
1	1591842	1593468	merged_1_1591842	654.020935866637	-4.12423504580019	0.736547682348832	-5.59941351339007	2.15078202161083e-08	6.20207324777233e-07	ClusterDown	88.7433333333333
1	1598221	1598764	merged_1_1598221	561.403068437268	0.558969387906597	0.603659282407338	0.925968347040865	0.354462430109402	0.965375905089445	ClusterNone	107.943333333333
1	1613204	1614779	merged_1_1613204	158.481973993007	0.123960959365143	0.598897213227935	0.206982027344924	0.836023894667058	1	ClusterNone	17.47
1	1617532	1618013	merged_1_1617532	73.1511301636217	0.399202787905961	0.566017057579527	0.70528402379441	0.480633500703718	1	ClusterNone	21.7333333333333
1	1705943	1706125	merged_1_1705943	21.9280978975995	-0.153027544494137	0.677565855623999	-0.225848960988755	0.821318895365803	1	ClusterNone	19.45
1	1727121	1727479	merged_1_1727121	45.074487307416	-0.217663198579697	0.57111712625992	-0.381118318067452	0.703115455509179	1	ClusterNone	26.4533333333333
1	1728688	1729332	merged_1_1728688	17.6017423123547	0.216409244373026	0.651402063214785	0.332220692248053	0.739722620107244	1	ClusterNone	4.39666666666667
1	1875496	1876776	merged_1_1875496	51.0144359227727	0.28447608451583	0.705624569401427	0.403155015927446	0.686834190020642	1	ClusterNone	5.31333333333333
