chr	start	end	Cluster	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DE	WTrpkm
1	8	1045	merged_1_8	66.0790635856528	-1.42102002977528	0.680840324098887	-2.08715609149038	0.0368740270887494	0.555835166783934	ClusterNone	12.0733333333333
1	17806	18807	merged_1_17806	48.7072773442023	-0.870657353874418	0.624192597655554	-1.39485369923414	0.163059961748608	0.592548281801459	ClusterNone	8.59333333333333
1	44557	44996	merged_1_44557	270.957016721169	-0.193704941327063	0.665195758544372	-0.291199904447589	0.770898435647375	0.924719173579434	ClusterNone	95.68
1	55659	56713	merged_1_55659	61.6149150581766	-0.576532262199989	0.642283306343428	-0.897629218299686	0.369383256554233	0.711729273313555	ClusterNone	9.83333333333333
1	76658	77598	merged_1_76658	280.838549200109	-0.37094261060749	0.644919732298221	-0.575176401078018	0.565172001247018	0.823880185233795	ClusterNone	56.0033333333333
1	193358	193658	merged_1_193358	4.39068197488594	-0.206859466794782	1.03662317034437	-0.199551266759802	0.841831544568923	0.949838282913761	ClusterNone	1.36
1	213478	213890	merged_1_213478	7.97984697656248	-0.942318322961327	0.831747068220552	-1.13293855664239	0.257240056931244	0.645044398572359	ClusterNone	2.37333333333333
1	238166	239487	merged_1_238166	160.430335371621	-0.767176735299625	0.468336191286498	-1.63808979441077	0.101402963608054	0.570690389436621	ClusterNone	14.4433333333333
1	255752	256287	merged_1_255752	18.068718125861	-0.845748323884923	0.693012028734232	-1.22039486880143	0.222315221590132	0.623979273431297	ClusterNone	2.21666666666667
1	257691	258756	merged_1_257691	200.579213457223	-0.350559989321531	0.557461414306951	-0.628850679750373	0.529446817477947	0.805746712238449	ClusterNone	20.7166666666667
1	291782	292768	merged_1_291782	1054.74911209725	0.402325943076271	0.460483164981837	0.873703912915339	0.382279519481224	0.720987735519244	ClusterNone	151.173333333333
1	372379	372754	merged_1_372379	71.4348045954691	-0.73429060001314	0.824265903981479	-0.890841895153337	0.373013995799856	0.713908555022782	ClusterNone	34.3266666666667
1	423074	423366	merged_1_423074	17.2399364879191	-1.42919005431048	0.70478926336903	-2.02782608730258	0.0425780008609733	0.55999289944738	ClusterNone	11.96
1	423467	424334	merged_1_423467	46.5046570683491	-0.951337621877195	0.710673494580212	-1.33864232890681	0.18068713914398	0.601778865735897	ClusterNone	9.05666666666667
1	431148	434116	merged_1_431148	382.466985912842	-0.585742997285705	0.51606506229625	-1.13501773338311	0.256367888309486	0.644781778099245	ClusterNone	16.8266666666667
1	446430	447514	merged_1_446430	14.9598773103624	-5.56473703094109	1.67295509965469	-3.32629192026116	0.000880097031707264	0.12513819223363	ClusterNone	1.67
1	447775	448451	merged_1_447775	0.286269473891698	0.701896812461676	4.27200324397194	0.16430156354682	0.869493750889026	0.959769763416695	ClusterNone	0
1	499388	499694	merged_1_499388	22.2754684691994	-0.835159339810114	0.79728675422141	-1.0475018371849	0.294868185289281	0.668178537558321	ClusterNone	12.6833333333333
1	499883	500258	merged_1_499883	17.8427626074035	-1.02756192352793	0.795708932775027	-1.29137914783025	0.196572237631918	0.607511742958498	ClusterNone	6.04
1	500346	500723	merged_1_500346	43.0472550694979	-0.981799210532966	0.670684057049143	-1.46387736552537	0.143227458839199	0.585770709608552	ClusterNone	13.52
1	512587	513213	merged_1_512587	116.427913946428	-0.990256006595675	0.592892429980584	-1.67021192466246	0.0948774415310654	0.56913269168774	ClusterNone	32.81
1	540395	541104	merged_1_540395	72.3855612592111	-0.843273446551012	0.617282060213571	-1.36610716705302	0.171905329092317	0.5969035065341	ClusterNone	21.2633333333333
1	549461	550924	merged_1_549461	44.9605782095211	-1.32264855204702	0.773357550009502	-1.71026784704018	0.0872163545792723	0.566045118211173	ClusterNone	6.12333333333333
1	599472	599675	merged_1_599472	9.24740751268634	-3.01801947241033	0.997832817451941	-3.02457427699875	0.00248983325494099	0.257843615657813	ClusterNone	7.62666666666667
1	612535	612826	merged_1_612535	19.8487138063109	-0.995290062134295	0.787623441581122	-1.26366231575877	0.206351256435841	0.612156919526844	ClusterNone	4.29
1	634072	634575	merged_1_634072	97.0891246140075	-1.26050279304288	0.723864380346114	-1.74135214726296	0.0816218706786587	0.566045118211173	ClusterNone	41.56
1	639728	639795	merged_1_639728	8.31904983778118	-0.746522911117293	0.809267701424389	-0.922467200659734	0.356284931191162	0.704242396071256	ClusterNone	14.63
1	641139	641203	merged_1_641139	18.3226770509158	-0.129919947485147	0.61427595845642	-0.211500947899077	0.832496392625333	0.946090300804045	ClusterNone	45.7066666666667
