chr	start	end	Cluster	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DE	WTrpkm
1	8	1045	merged_1_8	66.0790635856528	-5.14040817108301	0.797375805393981	-6.44665681640936	1.14344299740343e-10	1.16864209663531e-09	ClusterDown	12.0733333333333
1	17806	18807	merged_1_17806	48.7072773442023	-3.82388385651016	0.695812978027724	-5.49556271190704	3.89466505871934e-08	2.12360182025999e-07	ClusterDown	8.59333333333333
1	44557	44996	merged_1_44557	270.957016721169	-5.98579480328403	0.735588810679947	-8.13741959689547	4.03791371971224e-16	2.1412526893179e-14	ClusterDown	95.68
1	55659	56713	merged_1_55659	61.6149150581766	-3.96145879167099	0.70761890620874	-5.5982941621721	2.16471220670287e-08	1.2504112161843e-07	ClusterDown	9.83333333333333
1	76658	77598	merged_1_76658	280.838549200109	-1.08749530074759	0.645572289974498	-1.68454457794424	0.0920764719061895	0.133502629985902	ClusterNone	56.0033333333333
1	193358	193658	merged_1_193358	4.39068197488594	-3.70589095387594	1.68915441370925	-2.1939326113698	0.0282402545216028	0.0453789986100198	ClusterNone	1.36
1	213478	213890	merged_1_213478	7.97984697656248	-5.03924755299284	1.59425993803644	-3.16086946222797	0.00157298975536448	0.00315304638956794	ClusterDown	2.37333333333333
1	238166	239487	merged_1_238166	160.430335371621	-3.71322539414166	0.507932073230668	-7.31047632122134	2.66197057611358e-13	6.10695696530738e-12	ClusterDown	14.4433333333333
1	255752	256287	merged_1_255752	18.068718125861	-1.65291611662156	0.737064913496	-2.24256518843307	0.0249248671950188	0.0404341595582182	ClusterNone	2.21666666666667
1	257691	258756	merged_1_257691	200.579213457223	-3.65175409397161	0.586731263703155	-6.2238955376667	4.84960040296217e-10	4.24266258376792e-09	ClusterDown	20.7166666666667
1	291782	292768	merged_1_291782	1054.74911209725	-0.0534379111314198	0.460573811289177	-0.11602464104905	0.907633012944748	0.929470799722366	ClusterNone	151.173333333333
1	372379	372754	merged_1_372379	71.4348045954691	-6.04062948266888	1.00557524423858	-6.00713821991793	1.88826533973417e-09	1.41145379727443e-08	ClusterDown	34.3266666666667
1	423074	423366	merged_1_423074	17.2399364879191	-5.71606881437974	1.21549644716583	-4.7026618857734	2.56791470260564e-06	9.13813210588956e-06	ClusterDown	11.96
1	423467	424334	merged_1_423467	46.5046570683491	-5.95079510466212	1.00353572380871	-5.92982886755351	3.03250567409768e-09	2.13479820006256e-08	ClusterDown	9.05666666666667
1	431148	434116	merged_1_431148	382.466985912842	-1.48652626450886	0.517501854353274	-2.87250422777052	0.00407232630079269	0.00758810915984398	ClusterDown	16.8266666666667
1	446430	447514	merged_1_446430	14.9598773103624	-4.78134872445542	1.38685998518715	-3.44760738324293	0.000565575529828784	0.00123426914833102	ClusterDown	1.67
1	447775	448451	merged_1_447775	0.286269473891698	0.507467566463125	4.27806840293028	0.118620722874729	0.905575846789762	0.927878197783713	ClusterNone	0
1	499388	499694	merged_1_499388	22.2754684691994	-6.93977127635749	1.60815845727989	-4.31535290875236	1.59348127295687e-05	4.7616753327457e-05	ClusterDown	12.6833333333333
1	499883	500258	merged_1_499883	17.8427626074035	-4.51454332740312	1.11877956699091	-4.03523934526755	5.45466646240755e-05	0.00014603337338525	ClusterDown	6.04
1	500346	500723	merged_1_500346	43.0472550694979	-5.02181278721504	0.913840755558887	-5.49528214480191	3.90086235619145e-08	2.12608500533956e-07	ClusterDown	13.52
1	512587	513213	merged_1_512587	116.427913946428	-2.32933416907113	0.600452902986587	-3.87929537435038	0.00010475948449672	0.000264278216007617	ClusterDown	32.81
1	540395	541104	merged_1_540395	72.3855612592111	-5.61349737339674	0.765580255741413	-7.33234344968894	2.26162591266104e-13	5.30209051618434e-12	ClusterDown	21.2633333333333
1	549461	550924	merged_1_549461	44.9605782095211	-6.17158682845141	1.05632741763555	-5.84249421667544	5.14249724018126e-09	3.43337315741514e-08	ClusterDown	6.12333333333333
1	599472	599675	merged_1_599472	9.24740751268634	-1.8043411180122	0.868188333213141	-2.07828307405881	0.0376832944674273	0.0592159517991307	ClusterNone	7.62666666666667
1	612535	612826	merged_1_612535	19.8487138063109	-5.29015409364437	1.57733659559705	-3.35385237901106	0.000796948675782049	0.00168933796132764	ClusterDown	4.29
1	634072	634575	merged_1_634072	97.0891246140075	-6.1832548081639	0.861950785911332	-7.17355898878426	7.3072745030287e-13	1.43691223092231e-11	ClusterDown	41.56
1	639728	639795	merged_1_639728	8.31904983778118	-4.91851925146829	1.58767923447685	-3.09793007596335	0.00194877403485975	0.0038496469064199	ClusterDown	14.63
1	641139	641203	merged_1_641139	18.3226770509158	-3.71820520547382	0.806779587121027	-4.60870015160168	4.05194193311238e-06	1.3716324285482e-05	ClusterDown	45.7066666666667
1	670532	670980	merged_1_670532	1618.34133575623	0.404198531413456	0.558200450156732	0.724110006181409	0.468998202003894	0.551393240978453	ClusterNone	755.26
1	696465	696836	merged_1_696465	149.235621036609	-6.35325620235569	0.782052050498094	-8.12382781722682	4.51706456897394e-16	2.36624690113173e-14	ClusterDown	70.0766666666667
1	697291	697520	merged_1_697291	13.0787682831163	-3.19430951075373	1.08935646289688	-2.9322904114042	0.00336471946266751	0.00637518013288255	ClusterDown	3.81666666666667
1	758510	758860	merged_1_758510	9.778961145886	-7.36064680239061	1.5839648939995	-4.64697597167386	3.36836382969577e-06	1.16377195173387e-05	ClusterDown	5.54666666666667
1	758989	759243	merged_1_758989	19.7394084399024	-5.21416146842189	1.08637945973889	-4.79957663197638	1.59001388901568e-06	5.9340033775523e-06	ClusterDown	13.5666666666667
1	759787	760525	merged_1_759787	18.69403128693	-3.39352671290451	0.853283911970808	-3.97701944838801	6.97844595564853e-05	0.000182838443989586	ClusterDown	3.99333333333333
1	780988	781205	merged_1_780988	44.5321099309147	-4.75902273317414	0.914352978357079	-5.2047981969996	1.9420753574691e-07	8.99374124920998e-07	ClusterDown	31.46
1	781349	782265	merged_1_781349	43.7322730667525	-4.07454208385725	0.76779590592702	-5.30680360809913	1.11564266345632e-07	5.4637776012344e-07	ClusterDown	7.84333333333333
1	789347	789833	merged_1_789347	64.0424689401186	-7.36793676199357	1.6008350586342	-4.60255834744134	4.17332593829807e-06	1.40731468114774e-05	ClusterDown	10.5466666666667
1	792105	792552	merged_1_792105	105.560465687321	-5.70051318169271	0.937747237957551	-6.07894425166065	1.20976406355269e-09	9.51558493514183e-09	ClusterDown	41.6166666666667
1	822237	822419	merged_1_822237	34.7759713195058	-5.68677700074289	1.05567314077543	-5.38687286915885	7.16941072268202e-08	3.65648424677898e-07	ClusterDown	37.0566666666667
1	888698	889310	merged_1_888698	38.5603794961346	-5.15744208165718	0.85631357913779	-6.02284280818031	1.71379871643117e-09	1.29829283324958e-08	ClusterDown	10.96
1	889394	889621	merged_1_889394	45.6971899994452	-5.02649458769628	0.994432977143944	-5.05463384986749	4.31217248695375e-07	1.83235467352035e-06	ClusterDown	27.3533333333333
1	944174	944457	merged_1_944174	62.0081804591224	-5.0948523714489	0.857229956008358	-5.94339049369296	2.79186283712627e-09	1.98047770008645e-08	ClusterDown	40.2766666666667
1	958520	959260	merged_1_958520	66.0143524611396	-6.29612559169538	0.886329311484063	-7.10359627072831	1.21551606439591e-12	2.22770005059756e-11	ClusterDown	16.87
1	1160187	1160586	merged_1_1160187	32.2953238270457	-6.651544408567	1.21518219597348	-5.47370133516352	4.40731624100207e-08	2.37214080042953e-07	ClusterDown	16.1166666666667
1	1184631	1185219	merged_1_1184631	206.475166450976	0.272845381417998	0.550838709866469	0.495327173872983	0.620369192293591	0.689482647233016	ClusterNone	70.17
1	1194295	1195459	merged_1_1194295	149.095405501855	-4.94221658416043	0.78375780186674	-6.30579570932391	2.86717015197576e-10	2.64421344236738e-09	ClusterDown	24.1033333333333
1	1249740	1250962	merged_1_1249740	109.734727172224	-4.3438427720812	0.764527864513921	-5.68173244390899	1.33337138862374e-08	8.03562757214839e-08	ClusterDown	15.71
1	1275826	1276322	merged_1_1275826	16.0827056637121	-3.77697351345205	0.944472821156606	-3.99902827148244	6.36030830546602e-05	0.000167882556434975	ClusterDown	6.27
1	1276446	1276765	merged_1_1276446	7.83636861412392	-5.16589691522953	1.57625077908573	-3.27733187115434	0.00104793119092153	0.0021760843651635	ClusterDown	3.56333333333333
1	1286725	1287027	merged_1_1286725	10.9286170489394	-4.52403147016431	1.33232884577965	-3.39558171730264	0.00068482927690211	0.00146826943062741	ClusterDown	4.72666666666667
1	1289031	1289500	merged_1_1289031	33.4239468119792	-7.40513274073716	1.56886442952937	-4.72005904484595	2.35776194092268e-06	8.48597545301768e-06	ClusterDown	11.4466666666667
1	1430206	1431172	merged_1_1430206	247.535067163108	-4.86015709419636	0.534549584767187	-9.09206036763289	9.71797119285117e-20	2.20597946077722e-17	ClusterDown	41.6433333333333
1	1441406	1444641	merged_1_1441406	282.103433237371	-3.12280073475199	0.46830413359279	-6.66831768234487	2.58752221816402e-11	3.20689176061535e-10	ClusterDown	11.0666666666667
1	1445092	1446456	merged_1_1445092	103.415712164155	-4.52124562510203	0.741607916758446	-6.09654444475769	1.08385825008456e-09	8.61957092676341e-09	ClusterDown	12.5
1	1476325	1476784	merged_1_1476325	37.5270138596153	-3.69977905201517	0.721832484501402	-5.12553692366831	2.96691011994597e-07	1.31603873986907e-06	ClusterDown	14.4166666666667
1	1522765	1523024	merged_1_1522765	64.9117079591415	-5.40991842949925	0.826335543900614	-6.54687852825791	5.87521121654426e-11	6.49183244499284e-10	ClusterDown	51.2233333333333
1	1523179	1523227	merged_1_1523179	4.405555344291	-2.53481586007517	1.19626840596106	-2.11893572332434	0.0340958994159025	0.0540116114767829	ClusterNone	11.8733333333333
1	1523380	1523430	merged_1_1523380	4.34746204030123	-4.42228025635043	1.6549928096552	-2.67208427163606	0.00753817149118661	0.0134095279100273	ClusterNone	13.5533333333333
1	1591842	1593468	merged_1_1591842	654.020935866637	0.502727691238662	0.730248735327932	0.688433497954505	0.491179835204138	0.572814410789215	ClusterNone	88.7433333333333
