chr	start	end	Cluster	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DE	WTrpkm
1	8	1045	merged_1_8	66.0790635856528	-0.828110084212389	0.677408553244976	-1.22246771205576	0.221530806734166	0.668440837338392	ClusterNone	12.0733333333333
1	17806	18807	merged_1_17806	48.7072773442023	-0.446539538972689	0.621594977507988	-0.718377006138133	0.472524860617062	0.844526512384889	ClusterNone	8.59333333333333
1	44557	44996	merged_1_44557	270.957016721169	0.804300192960632	0.664483323188703	1.21041441506911	0.226119913276832	0.672214025224098	ClusterNone	95.68
1	55659	56713	merged_1_55659	61.6149150581766	0.191500554629192	0.639204910792605	0.299591807565643	0.764488533920052	0.947968059972687	ClusterNone	9.83333333333333
1	76658	77598	merged_1_76658	280.838549200109	0.0657035382343373	0.644626114943865	0.101925033304086	0.918816179733028	0.988292475222463	ClusterNone	56.0033333333333
1	193358	193658	merged_1_193358	4.39068197488594	3.00501343735926	0.945257460283452	3.17904228595896	0.00147762533191093	0.0152671907258028	ClusterNone	1.36
1	213478	213890	merged_1_213478	7.97984697656248	1.24872777276367	0.766855216226324	1.6283748826912	0.103445420137335	0.464025796932938	ClusterNone	2.37333333333333
1	238166	239487	merged_1_238166	160.430335371621	0.632466921983253	0.464136221826978	1.36267520663153	0.172984895044441	0.599364103183086	ClusterNone	14.4433333333333
1	255752	256287	merged_1_255752	18.068718125861	0.0771627676891069	0.657216555419232	0.117408435701815	0.90653639958434	0.984771732699153	ClusterNone	2.21666666666667
1	257691	258756	merged_1_257691	200.579213457223	0.996616532761317	0.555221291547294	1.7949897598198	0.0726553314767453	0.373672819528555	ClusterNone	20.7166666666667
1	291782	292768	merged_1_291782	1054.74911209725	1.13140731358211	0.460339297394871	2.45776825916213	0.0139803354879887	0.110794813661212	ClusterNone	151.173333333333
1	372379	372754	merged_1_372379	71.4348045954691	-0.516700322041436	0.823797008222012	-0.627218012306967	0.530516337698395	0.867948954852473	ClusterNone	34.3266666666667
1	423074	423366	merged_1_423074	17.2399364879191	-0.106746580485416	0.680062249182789	-0.15696589630389	0.875271725684647	0.974931758009551	ClusterNone	11.96
1	423467	424334	merged_1_423467	46.5046570683491	-0.0605092516585949	0.705208921166007	-0.0858032986289334	0.93162278422514	0.99007419906011	ClusterNone	9.05666666666667
1	431148	434116	merged_1_431148	382.466985912842	0.0405126214472098	0.515401475965117	0.0786040074319689	0.9373475999344	0.991832736883301	ClusterNone	16.8266666666667
1	446430	447514	merged_1_446430	14.9598773103624	-3.49007794664606	1.17489934682062	-2.97053356620761	0.00297282916097451	0.0288153219208897	ClusterNone	1.67
1	447775	448451	merged_1_447775	0.286269473891698	0.712155861865315	4.2899081687618	0.166007250936298	0.868151243930302	NA	ClusterNone	0
1	499388	499694	merged_1_499388	22.2754684691994	-0.394416996126684	0.792804290192711	-0.497496041590303	0.61883929363097	0.907831305074546	ClusterNone	12.6833333333333
1	499883	500258	merged_1_499883	17.8427626074035	2.1984942317115	0.75639557096293	2.90654032904068	0.0036544978726816	0.0346290283857985	ClusterNone	6.04
1	500346	500723	merged_1_500346	43.0472550694979	2.03849308146875	0.652128957189323	3.12590486742785	0.0017725888390303	0.0179781032690779	ClusterNone	13.52
1	512587	513213	merged_1_512587	116.427913946428	-0.344993416153995	0.590978174227267	-0.583766763645866	0.559377242232172	0.879427488548507	ClusterNone	32.81
1	540395	541104	merged_1_540395	72.3855612592111	-0.35048142701512	0.615570908868146	-0.569359958318292	0.569111884650439	0.883613753358392	ClusterNone	21.2633333333333
1	549461	550924	merged_1_549461	44.9605782095211	-0.633678632676168	0.768775481180057	-0.82427008689648	0.40978611128697	0.809743993148898	ClusterNone	6.12333333333333
1	599472	599675	merged_1_599472	9.24740751268634	-0.746093563234481	0.830207574517723	-0.89868315603829	0.368821451435489	0.791242659723913	ClusterNone	7.62666666666667
1	612535	612826	merged_1_612535	19.8487138063109	-6.47061551841457	1.60728023994722	-4.02581662960472	5.67779230209349e-05	0.000822372474074911	ClusterDown	4.29
1	634072	634575	merged_1_634072	97.0891246140075	-0.678627363664155	0.722203206505393	-0.939662628954399	0.347390640094282	0.778469170172421	ClusterNone	41.56
1	639728	639795	merged_1_639728	8.31904983778118	0.488066046658267	0.764369031519676	0.638521481813465	0.5231342748956	0.867159554047936	ClusterNone	14.63
1	641139	641203	merged_1_641139	18.3226770509158	0.302891445189841	0.609528370509671	0.496927558821538	0.619240136640339	0.907921720804693	ClusterNone	45.7066666666667
1	670532	670980	merged_1_670532	1618.34133575623	-2.8468530745019	0.559557584314738	-5.08768561860939	3.62459565450559e-07	7.79472367192661e-06	ClusterDown	755.26
1	696465	696836	merged_1_696465	149.235621036609	0.937655651822049	0.637982538058268	1.4697199310123	0.141637622397717	0.544575197873405	ClusterNone	70.0766666666667
1	697291	697520	merged_1_697291	13.0787682831163	0.229820727705981	0.75860822477847	0.30295048247479	0.761927598494157	0.947685263179479	ClusterNone	3.81666666666667
1	758510	758860	merged_1_758510	9.778961145886	-0.410460270600379	0.694744412383288	-0.590807588062945	0.554649350177451	0.87755538649373	ClusterNone	5.54666666666667
1	758989	759243	merged_1_758989	19.7394084399024	-0.447672870493586	0.715295439174395	-0.625857297524918	0.531408545707696	0.867948954852473	ClusterNone	13.5666666666667
1	759787	760525	merged_1_759787	18.69403128693	0.0267789470970362	0.725346563275307	0.0369188308773612	0.970549725113123	0.996337198505137	ClusterNone	3.99333333333333
1	780988	781205	merged_1_780988	44.5321099309147	-0.384846716799293	0.768745180048446	-0.500616754143474	0.61664086893481	0.907308028016358	ClusterNone	31.46
1	781349	782265	merged_1_781349	43.7322730667525	-0.201090385712857	0.667507322053995	-0.301255700228246	0.76321951872699	0.947861096988004	ClusterNone	7.84333333333333
1	789347	789833	merged_1_789347	64.0424689401186	-2.79162465467465	0.826224901143548	-3.37877090222149	0.000728106566144906	0.00819717489906527	ClusterDown	10.5466666666667
1	792105	792552	merged_1_792105	105.560465687321	-0.704919489101072	0.836820441873769	-0.84237842890483	0.39957616338589	0.805500851769968	ClusterNone	41.6166666666667
1	822237	822419	merged_1_822237	34.7759713195058	-0.649015393183791	0.783067055009425	-0.828812027056839	0.407210781536241	0.808547843699495	ClusterNone	37.0566666666667
1	888698	889310	merged_1_888698	38.5603794961346	-0.219727991096186	0.629423672400967	-0.349093942174153	0.727018784290432	0.941651116279809	ClusterNone	10.96
1	889394	889621	merged_1_889394	45.6971899994452	-0.41476146166703	0.814939990927037	-0.508947243091135	0.61078920408081	0.904492696239182	ClusterNone	27.3533333333333
1	944174	944457	merged_1_944174	62.0081804591224	-0.233094337260155	0.735919052148039	-0.31673909865465	0.751441578655088	0.94322679227804	ClusterNone	40.2766666666667
1	958520	959260	merged_1_958520	66.0143524611396	-0.166409216025858	0.611554577312641	-0.272108528329738	0.785538572225799	0.953996684018237	ClusterNone	16.87
