chr	start	end	Cluster	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DE	WTrpkm
1	8	1045	merged_1_8	66.0790635856528	-0.874561820038658	0.678310525342667	-1.28932367605065	0.197285583262478	0.472455702726856	ClusterNone	12.0733333333333
1	17806	18807	merged_1_17806	48.7072773442023	-0.430438985498808	0.622211394943672	-0.691788978788753	0.48906985889434	0.715279957154439	ClusterNone	8.59333333333333
1	44557	44996	merged_1_44557	270.957016721169	-0.318630733155288	0.665581962418755	-0.478725012314591	0.632134269451195	0.80369316227071	ClusterNone	95.68
1	55659	56713	merged_1_55659	61.6149150581766	-0.719872158268349	0.644490371383734	-1.11696340276236	0.264009973410924	0.549111886507626	ClusterNone	9.83333333333333
1	76658	77598	merged_1_76658	280.838549200109	-1.27138960319039	0.646519185419664	-1.96651488751276	0.0492391643360109	0.181874264157478	ClusterNone	56.0033333333333
1	193358	193658	merged_1_193358	4.39068197488594	1.01558019463308	0.985180860821787	1.03085660209227	0.302608070363201	0.586456696180685	ClusterNone	1.36
1	213478	213890	merged_1_213478	7.97984697656248	0.177866753585419	0.792342715129023	0.224482096180382	0.822382196633702	0.914557932423575	ClusterNone	2.37333333333333
1	238166	239487	merged_1_238166	160.430335371621	0.424616379145262	0.464823758994304	0.913499731734808	0.360979774618459	0.629585818658642	ClusterNone	14.4433333333333
1	255752	256287	merged_1_255752	18.068718125861	2.72196035336447	0.615949786438715	4.41912703485496	9.91003855225972e-06	9.2116371284259e-05	ClusterUp	2.21666666666667
1	257691	258756	merged_1_257691	200.579213457223	0.980222430472603	0.555360155506627	1.76502116825143	0.0775602081352012	0.259987443798282	ClusterNone	20.7166666666667
1	291782	292768	merged_1_291782	1054.74911209725	-2.19152702167414	0.462882291058838	-4.73452336372827	2.19570478729219e-06	2.25657063087955e-05	ClusterDown	151.173333333333
1	372379	372754	merged_1_372379	71.4348045954691	-0.928083910507639	0.826105302707376	-1.12344504685547	0.261248527185822	0.54644272441923	ClusterNone	34.3266666666667
1	423074	423366	merged_1_423074	17.2399364879191	-0.455411813340726	0.686891003455061	-0.663004481133113	0.507327684115767	0.728683880653622	ClusterNone	11.96
1	423467	424334	merged_1_423467	46.5046570683491	-0.499629929437262	0.708599960732532	-0.705094492131721	0.48075143395506	0.710406633540193	ClusterNone	9.05666666666667
1	431148	434116	merged_1_431148	382.466985912842	0.07078927353765	0.515477522150705	0.137327566180381	0.890771882187752	0.951986238013324	ClusterNone	16.8266666666667
1	446430	447514	merged_1_446430	14.9598773103624	-4.39194618225932	1.37625512653932	-3.19122966197636	0.00141668619565606	0.00852185155071768	ClusterDown	1.67
1	447775	448451	merged_1_447775	0.286269473891698	0.712198086699539	4.28243603906631	0.166306765635855	0.867915541984649	0.939981518183592	ClusterNone	0
1	499388	499694	merged_1_499388	22.2754684691994	-0.138507976281519	0.79107717858476	-0.175087817005807	0.861010631022815	0.936737287043152	ClusterNone	12.6833333333333
1	499883	500258	merged_1_499883	17.8427626074035	0.545601109964679	0.768668253816772	0.709800498791946	0.477827859744199	0.709015444636489	ClusterNone	6.04
1	500346	500723	merged_1_500346	43.0472550694979	0.256445280825355	0.659776858540466	0.388684867475731	0.697509277889015	0.844099557579585	ClusterNone	13.52
1	512587	513213	merged_1_512587	116.427913946428	-1.00263415684408	0.59384602412204	-1.68837394899866	0.0913394679916762	0.293625186669391	ClusterNone	32.81
1	540395	541104	merged_1_540395	72.3855612592111	-0.960477028827369	0.619026990282959	-1.55159152008595	0.120759993469149	0.354070599478206	ClusterNone	21.2633333333333
1	549461	550924	merged_1_549461	44.9605782095211	-0.893932746752546	0.771351980359316	-1.15891677147977	0.24649011188605	0.531259559660062	ClusterNone	6.12333333333333
1	599472	599675	merged_1_599472	9.24740751268634	-1.25494784093129	0.857209227190632	-1.46399245496246	0.143196009892942	0.393898116184559	ClusterNone	7.62666666666667
1	612535	612826	merged_1_612535	19.8487138063109	-0.58020218166044	0.777000597367587	-0.746720380429714	0.455232364885067	0.693662627694627	ClusterNone	4.29
